ID,Content,Polarity
769982976201555970,"@RanLuna13 Ambientado también en Italia, es una comedia sobre una serie de parejas y entuertos, con honor, clase social y mucho humor ",POS
770044642159161347,Se acabo lo bueno no tardes en volver hasta el año que viene,NEG
770043922542424066,@rabiekhd @Omr_dh nos hemos conocido hace unos cuantos años y claro surgió el amor ,POS
770043125347807232,me pone muy nerviosa que la gente no entienda que A VECES PUEDO BROMEAR ,NEG
770042393433403393,"@Juanjok Mira q me gustaría, Juan, hablar contigo con emoticonos, pero está visto que ntros móviles no son compatibles! ",NEU
770071758061834240,@Ricky_XCX @AikoLeru Gracias!! ^-^ Que pena Pero a la próxima será,NEG
770068054688620544,"@jose97angel ay, ayer cuando lo publicaron y lo vi me entró un sentimiento más grande por dentro...   ",NEU
770072637540339714,"OMG esta no he acertado, premio para Calvin que tampoco está  1 de 2 aciertos #VMAs",NEG
770064698230407169,@Alex_Yazawa a mi me parece entretenida pero ojala oudiese acceder a las comunidades inglesas ,NEG
770069393464299521,@ZoeStrange es que Nacho está haciendo una cadena graciosa ,POS
770070527943774208,"@MrPlayforlive Para ser un filler tiene bastante chicha... XDD, si es muy bueno entra al Olimpo con el Duel, los 2 mejores filler ",POS
770070227426172928,El principio ha sido súper iconic pero con tanto movimiento iba muerta la pobre  #VMAs,NEU
770065881602850817,"@rafaMartos_ @IsraelGV2 cari pero ha sido la parte dance, después vendrá la parte vocal ",NEU
770312269121064960,¡Gracias a ti @cesartgil! Que tengas una buena tarde  #FelizLunes,POS
770301011047112704,"[INFO] IGOT7, no hemos comprartido nada sobre los ISAC porque no esta permitido hacerlo hasta la emisión, haced lo mismo hasta entonces ",NEG
770300836480163840,"@SweetSuricata me pasaba igual xD, de todos modos el control de NiOh no me gusta nada ",NEG
770300639771553792,"@dafnedelray me siento very important jeje no en verdad no, esto es una mierda ",NEG
770299754576244736,"VALE YA FUNCIONA ALELUYA he tenido que cambiar el boton de la palanza derecha, por el de la izquierda q estaba roto ",POS
770329882970714112,@hyrulen @PartidoPACMA Tu no tienes familia con huerta y perros no? Los tienen en unas condiciones estupendas ,POS
770295836634968068,"@Tu_PS4 @ComunidadFF Pues perfecto, una buena cerveza entra siempre bien ",POS
770295011250409472,@pandeliria @eltuitdrink Bien! Yo no se que tiene el mundo en contra de la tercera generación  Mi fav es la primera pero merece la pena.,POS
770294513524957184,Sólo la Karlita me entiende y me da buenos consejos ,POS
770289448139497472,"@pau__27 Pero es una alegría ver toda la gente que ha salido en defensa de los clásicos y la cultura, estoy gratamente sorprendida ",POS
770289307487760385,@Belunitaaa algúno subiria acongojado por los precipicios ,NEG
770317209797296128,evan peters -casi siempre me equivoco y pongo evans peter -dejadme -es muy sdasldjalsk,NEG
770316471578796032,Me  he acostumbrado tanto a ver vídeos de @WildHater  pelirojo que veo  los suyos antiguos  y es como ,NEU
770316406730723328,@polux_prm Impresionante. Una pena que hoy no pueda hacer una foto del atardecer.. P.d Gracias guapiño ,NEG
770306435527897088,@valabina @kuluska y como ya sabemos todos el amor no solo es ciego sino que no entiende de criterio musical ,NEG
770303875475709953,@gallifantes @trinitro @esparver Ese és un fallo grave. No he podido darle un vida plena ,NEG
770333388985274368,"@angstiness tienen muchos problemas de espalda, rodillas y tobillos  pero solo compiten hasta los 22 o así. Con 22 ya eres viejo.",NEG
770332560769552384,@y2konya justo esta mañana no ha podido insultarlos porque estaba en comisaria AMPLIANDO LA DENUNCIA POR ACOSO ,NEG
770342430893871104,la jardi y yo estamos aburridas pa cuándo vienes?  @Parsimonyan,NEG
770341421370912769,"@r_falque bueno, a veces es lo único que tengo, y hay algunos que merecen la pena ",POS
770404228145840128,mi espalda esta bien chicos no os preocupeis P espero que el juicio sea lento y me libre de la carcel https://t.co/TBkC1vIvOO,POS
770400044830851072,@montse_garcia  habrá que acompañar la temporada seguramente exitosa de James con un recordatorio frecuente a tu descomunal trabajo ,POS
770406238295298048,"@Currina_ pues no, algunos lunes son maravillosos...por ejemplo el de hoy! Hasta mañana! ",POS
770405457127149572,"Oie , adoro mi cuenta , llena de cosas bonitas ",POS
770407862451527680,@iriswextallen pues estarán viendo una serie diferente que tú y yo oye porque no hay absolutamente nada entre esos dos ,NEG
770407832508301312,"Me encanta estar así de feliz...ojalá y esto toda la vida!!! Buenisimas noches  Gracias, te amo @juanjoatleti",POS
770407337379110912,@mariio97 2 asistencias me han faltado para el triple doble ,NEG
770403709402701824,Libros que enganchan desde la primera página y hacen que el tiempo vuele....! Buenisismas noches ,POS
770403493542846464,En fin me voy a dormir dadme unas buenas noches bonitas por MD ,NEU
770403123596853248,"@dime_quefuedeti Tod@s deberíamos llevar en nuestro día a día, está frase, ya q tod@s somos inmigrantes en algún lugar. ",NEU
770397836404023296,@Laura_Jovi pues Floki será el siguiente  Muchas gracias por haberme ayudado ,POS
770408455194742784,@tenistachanel @100 si haase hace otro set y janowicz el over. Me voy a estar acordando del puto chino toda noche...... ,NEG
770322450735333376,@aberron Al final lo acabaremos pagando los consumidores ,NEG
770321635584933888,"@aladroqe Quizás es porque también hay pocas personas de esas profesiones involucradas en la poítica, y si mucho burócrata ",NEG
770321527883653120,@cafelluvia Bonito rincón  ¡Qué ganas de ver la nueva web!,POS
770374205632290818,tengo súper ganas de comerme un peaso de ciego que flipasss pero la cosa es con quién pq nadie quiere beber ,NEG
770366512351875073,@KILLYTokio ¡artista! Muchas gracias por ayudarme a dejar el libro bonito ,POS
770369684554276864,@Heikki_360 Vale Lo he probado hoy y me parece muy bueno... veré tus vídeos ,POS
770369530510082050,me he tenido que poner unos calcetines porque siempre tengo los pies frios y me pone triste calcetines en verano ,NEG
770369351895683072,@JaviviCGT poco pero intenso  estoy por pirarme un día a sevilla con el Mario,NEU
770369070730477568,Buen viaje a todos los cod players que van mañana a bcn pasarlo bien y disfrutarlo que yo no puedo ,POS
770368364229300229,No puedo poner el insta histories ese raro  alguna ayuda?,NEG
770367953980227585,"@CdeCiencia Bueno, el frío es lo de menos, siempre te puedes poner un buen abrigo ",POS
770373289067810817,tío pero el final es una mierda me ha dado muchísima pena de verdad pero bueno no hago spoiler pero pf ,NEG
770364852833546240,Quiero que en mi foto de carné en lugar de una fotografía de mi cara me dejen poner un emoticono de carita triste ,NEG
770364464206151681,Sabía yo  qué triste nadie me hace caso,NEG
770364113579085824,Pensaba que iba a morir en la carretera volviendo de la playa pero he vuelto a Sevilla sano y salvo  vaya tela,NEG
770371876753403904,@marcasgz menos mal que no has dicho escuchal #enlacabezaNo #loSiento ,POS
770371609051955200,Se busca KAORI para el sábado del salón de MURCIA  en noviembre No quiero ir de Kousei sola   RT pls https://t.co/hd3o4xOqGH,NEG
770371018166796288,@LahoraALT @asidesastre @molo_cebrian @CriadoEnterado me faltó @p8ladas y eso que estoy deseando escuchar sus viñetas musicales y lo sabe ,NEU
770397022188871680,@GuzmanNavarro08 @SaezManu10 plan C de capullos mejor ,NEG
770395127403671554,@GreenParadise_ siiiiii tío  el viernes te invito a una litro jurao,POS
770395034348822529,Estoy en una montaña rusa emocional en la que pilotan mis ovarios. De putis ,NEG
770416390994063360,@__beatriizzzz fresquita... lo único malo fue que nos quitaron el banco bueno ,NEG
770418661073051648,"Y en mi momento de alta autoestima/ego, les puedo asegurar que mi sonrisa se contagia  (en persona, obviamente)",POS
770419614811623424,@ReyBultos sabes que eso no es así ,NEG
770419525955256324,Estoy pensanfo seriamente ir mañana a Bilbao de caza y de compras Ohhh wait pero si yo no salgo de casa,NEU
770394264748654592,@Sandrarammos dio que dice po que me hable si yo soy un libro abierto me puede habla pa conocerme quien quiera ,NEU
770415911316680704,Cuando le he dicho a la bollo que estoy morena se ha reído en mi cara ,NEG
770410116160126977,@aquilatiki no tengo  pero en iphone esta la app tubex que te deja salirte y seguir escuchando canciones y se pasan solas,POS
770342668429828096,"@RaulMJimenez_ @EdgarCabreraG siiiii, y de nuevo estoy en lista para ir al programa. Y luego el concierto de OT ",POS
770347134516359168,"@SATU_9R @LaF1es No, pero dejarte la piel, ir 7º y descartar los puntos sí. Lee el text Carlos nos lo explicó muy clarito ",NEU
770344361171255296,"@OmegaESP estaría a un paseo en tren de Madrid, y tendría findes largos cada dos semanas... ",POS
770320869524697088,"@TheLordOfKai por eso he dicho ""casi"" como método sutil de aproximación ",NEU
770348223919718402,Me habría gustado hacer alguna de las de los Targaryen pero como están  en paradero desconocido pueh no hay imagenes buenas de ellas y ,NEG
770319738169851905,@cangasdeonis_ @lavuelta Muchas gracias! Un placer conocer un pueblo tan precioso ,POS
770319462784466945,"severus snape -pobresito -nunca le odié, me parecía muy estricto e injusto pero sabía que algo pasaba...",NEG
770276839885529088,"@lour_14 @CelopanYT Ojalá, aunque la posibilidad es tan pequeña ",NEU
770275603471855616,@ImFebrer no me hagas daño  @xSeth_Army que cruel jajaja habría q verlo ^^,NEG
770313346876858372,@nmlss777 ojalá lo hubiera podido hacer negro ,NEG
770337868149563392,@seelphy Genial!! Será la última parada antes del estreno en salas ,POS
770337737673179136,ojalá justin subiendo una foto comiéndose la boca con sofía para que os den por culo a todas ,NEG
770333889487339520,Tengo ganas de hacer un stream muy especial.. Un 24horas pero con un objetivo... ,POS
770376998082506752,@goetha Jajaja ahí tenemos gustos diferentes pero así tb se puede hablar de todo  #TonyYSorayaEnMalaga,POS
770376118629203968,Alba Carrillo como buena modelo haciendo gala de su profesión en la entrevista a Willy Toledo  #HableConEllas,POS
770377349426778112,"Un hastag por un buen motivo, dadle a tope venga  #demoslelavuelta",POS
770377072103530496,"@C3466003565 Cracias Cristina todo lo que me dices es una bendición tienes que ser paciente y veras como llega el milagro solo asi,ten Fe ",POS
769618607177433088,"Al final la triatlón ha salido pero por pura tozudez ... 7:07 de esfuerzos, mi estado es de reventado para arriba ",NEU
769676942736056320,Creo que mi amor platónico de tw es gay y me acabo de poner tan triste ,NEG
769674567145103361,@Carlotayoutube me acabo de poner mala y mañana es la quedada en Málaga  ojalá recuperarme antes de la quedada,NEG
769696372509577216,"@kiwiliberal confundes conceptos, este es el nivel, medidas sociales ≠ socialismo. Buenas noches que mañana se madruga ¿o no? ",NEG
769695740981641217,@SuperPaperEnder Lo habrías hecho con o sin mí ,NEU
769669641341956097,Estoy poniendo fotos a lo loco porque no tengo las mias Pero no va tan mal... https://t.co/uk0YcK18NU,POS
769599994513031168,"@AntimadridVCF Si juegan bien, pero no saben chutar, estamos apañados.  Ninguno sabe chutar a gol en el Valencia?",NEG
769661684109733888,"@PGimenezFuentes @CiudadanosCs paso, paso de tener que definir que es o no es una ostia, que por ahi te escaqueas ",NEG
769661441502838785,"Os lo pido por favor en serio, es muy importante para mí https://t.co/STUwLW8brK",NEU
769657717376032768,Mandame mensajes de amor que me quiero sentir querida al despertarme que estoy muy sad ,NEG
769681498815496192,"Y venga, cuando os veáis sin un puto duro, acordarse de mi guapis ",NEG
769844000736018432,Parafraseando a Salomó Es mejor perder a tu hijo a que lo partan por la mitad ,NEU
769843309107900416,Clásico día donostiarra para quedarse en casita con el fútbol #Donostia #Fútbol ,POS
769842623498575872,"gente d madrid fav aqi y os hablo, qiero conocer a gente nueva ",NEU
769842044919578624,"@PaddockGPWorld @miquelliso ¡Permiso ninguno, por favor! La foto es de Miquel, y yo encantado de poder verla en mi timeline ",POS
769839602299498500,@dani_xelcox la parte de acción se me hizo muy pesada. Pero los momentos bonitos son muy bonitos ,NEU
769839243883638784,"Rivera y Rajoy no han pactado que Nivea vuelva a lanzar pelotas de playa desde una avioneta, como cuando era pequeño. Nos vemos el 25D ",NEG
769838964693929984,@carlosmoreno_ch claroooo o a varios solo que ya les vale ... PSOE roto etc ,NEG
769928093993689088,Como la gente siga siendo aburrida les mandaré a la puta ,NEG
769932963358310400,@bryantorresFSH @uby77 claro bryan es otra cuestión del tema ... Si abres más días alquiler más caro . ,NEU
769932555697160192,Pues me han metido un buen repasito en la final de hoy del torneo de Liga Playstation jejejeje se notan las vacaciones ,NEG
769936671739633664,El solo que hace Rosendo en Flojos de Pantalón es Flipante!!! ,POS
769935643074002944,"@PapelitoRojo @pedrojcases no me lo como, solo muerdo y estiro  y si llevo las cutículas bien, no lo hago, ahora están top ",NEU
769939359764217857,"@kriisvlc @informativost5 @telecincoes Noooo estamos todos en Lucena, q miedo ya no se puede estar tampoco tranquilos en la playa  ",NEG
769926572711313409,@Charmimedicen A gente tonta es dificil acostumbrarse ,NEG
769926491056566274,@gemacorga podéis pasar gratis para la siguiente temporada ,POS
769991704812355586,@rafalasa @ruestern @Eleder_ Pero si los waitos ya estáis aislaos! ,NEU
769991221557227521,¿Alguien es tan amable de ir a hacerme la compra mañana? Estoy de un bajón y de antojos que… https://t.co/Z5qC6TIOBC,NEG
769974581994131457,Yo solo quiero a alguien que odie A7x conmigo ,NEU
769974436229414914,@CarlosSadness Faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre ,NEU
769994091966898178,"Esperando la nueva temporada d #SuperShore2 ,vamos calentando motores con el estreno de #AcapulcoShore3 esta noche a las 22:30 @mtvspain ",POS
769996459748028416,"Obviamente las preguntas tienen que ir en el e-mail, no ENCIMA del vídeo ni nada parecido, sino no podré usarlo ",NEG
769985146405683200,"Esperemos que todo empiece a tirar para arriba porque se necesita mucho para despegar un proyecto asi, y es el unico miedo que tengo ",NEG
769984290969051137,"Me está molando bastante el rollo este del knifing, encima los tricks con balístico no se me dan nada mal ",POS
769984071372013568,Hace tres días que entre a @HawklineClan y hoy me he pegado el segundo clip 1080 desde lo alto del ala del caza https://t.co/8x4DVAFGSp,POS
769983928841166848,@EvaGelCot DONDE LO VES!!? Es mi programa favorito y sólo encuentro hasta temporada 5-6 y esos ya los tengo vistos ,POS
770001225412739072,"@Formalito_soy @JaniJoplin Se nos pone sentimental  Pañuelos, por favor!",NEG
769985813887188993,"@Juliaa_Coutoo muchas gracias niñuca, tú tienes una gran sensibilidad por eso valoro mucho tu opinión. Feliz noche ",POS
769615573164683264,@SumiEsB Yo también vi la peli y lloré lo que no está escrito  Ahora estoy leyendo el libro y me estoy echando unas risas impresionantes!,NEU
769615173141295104,He probado una nueva espuma para el pelo y sí que lo deja más rizado pero se queda como efecto gomina y no me gusta. ,NEG
769691353588592640,"@ClaudiaPiqueras hoy te he visto (y tu a mi) y no me has saludado, mala gente  (no te dije nada porque ibas acompañada)",NEG
769690910703616000,"@lekilig estaba en momento ""odio eterno"" necesitaba compartirlo  además yo hace poco que tengo canal y no me siento NADA identificada ",NEG
769688541299347456,@lekilig un hilo fabuloso  comparto todo lo que dices ^^,POS
769713999776669696,@NiievesGiil si hubiese una opción de ''kill'' seguro que era la más votada ,NEU
769712850193551360,"@ivancastello Toca un tema maravilloso, porque sin dejar de ser ficción es algo que podría darse. Un Gran Hermano vol.02 ",POS
770010128720486400,@ignatiareilly una oleada de cosas homófobas días anteriores ,NEG
770027144126881792,"@plsnomoredrama @Joseemiii @IsaMeseguerMtz @svvvdbxxy normal, con esa cara que tienes Alexia ",NEU
770026979047374849,"Chatel con mis primos le hicimos un funeral a una lora de la casa de mis abuelos, cantando una adaptación de ""Querida"". DEP Juanga ",NEG
770026405144952834,Tengo dos orzuelos enquistados en el ojo izquierdo y me hacen la cara muy asimétrica. Me veo raro ,NEG
769614591013814273,Vamos a enfrentarnos un poquito a fotos viejas ) apuf ,NEG
769613629977223168,No hay nada como ver la semifinal masculina de La Nucía Open de Pádel mientras hago 30 min de bici estática a tope ,POS
769634567917633536,"Somos los españoles cómplices de que gobierne el PP NO. Son sus cerca de 8 millones de votantes, de los más de 34 millones censados ",NEG
769610589542940676,"@Maryansoy para el frio la solucion es hacer lo que dice esta frase ""sabado sabadete camisa nueva y ...."" ",POS
769610090345275392,@carlosmchef3 felicidades pareja!!! Peazo abuelo va a tener tu hijo....estará pletorico ,POS
769612941037568004,@keirzar yo lo tengo facil  mi unicovy verdadero amor es pokemon ,POS
769636237984538624,"@vigarcu @saez_cristina @muyinteresante Están comenzando a hacerse un poco visibles ahora. Y ya van por su segundo modelo ""Fairphone 2"" ",POS
769956993826160640,Algún día dejaré de ver a Rem en mi TL y no recordaré a Subaru lo subnormal que fue de no escogerla. ,NEG
769973260712865792,"Lo siento mucho  bueno, os he dejado un vídeo de hype para el stream de mañana, que va a ser fuertesito",NEG
769972714820034565,"@bensonsenora El anuncio es cutre, cutre. Joseba quien es? ",NEG
769986689699876865,@CesarCpi @Bl3sSuR @RetroTrainer Búscame un Zapdos de esos legales que tanto te gustan wapo  ,POS
769988517975957505,"Buen amigo eres @Skyruss96, gracias por compartir tu pregunta en ese Ask 2.0 ",POS
770091323961532417,Qué pobre soy no puedo ver los VMA ,NEG
770087365796855808,@MarinaLiaison quería poner me tenéis quemadísima pero no cabe y salen los puntitos ,NEG
769864074582712321,@EyeOfDavid__ te conocí y ya no te he vuelto a ver  me pareces super sincero y leal y me gusta hablar contigo,POS
769863855451344896,"@_aitor la verdad es que tiene buena pinta. Investigaré, gracias ",POS
769860293841354756,@springsteen_81 en España comemos (tragamos) de todo y con tod aquí esta trayectoria política parece normal. Saludos ,NEG
769860072503644160,"@ElDesmarque_VCF Nunca había visto al Valencia el último de la Clasificación.  Que pasa con el Valencia, ya no ganamos.",NEG
769892151987675136,"@HeCalledMeAC Lo sé, a pesar de saber que no debería simplemente enamorarme de una cara bonita como la tuya... Soy muy superficial ",NEG
769891966318501888,"@kalvaniGH Pues yo no me crei esa expulsion, me parecio otro tongo como la de Ares, los dos mayores robados de aquella temporada ",NEG
769855141189132288,"@themindcamp yooooo  seria novato, pero tengo charlas en la recámara ",NEU
769887885818421248,Como siempre mi tortilla triunfa mas que otros platos #playa… https://t.co/C60TC2teqV,POS
769878004784852993,"@rdelvalle, vaya, felicidades atrasadas y muchas gracias ",POS
769877190561398784,Me encanta como han decidido a que universidad voy a ir sin ni siquiera consultarmelo ,NEG
769885657816788992,"@GothicNekoGD Para Nigtwish tengo asiento, aunque fueramos juntos no podríamos sentarnos uno al lado del otro Para los otros tengo pista",NEG
769885529085190144,@ClauNavarro777 en verdad sí pero yo estuve intentando varias veces quedarme dormida ,NEG
769894353389162497,"Y yo mientras comeré palomitas mientras quedáis retratados porque, ay, es lo que pasa cuando usas el activismo como un arma ",NEG
769895102898638848,@Ivangomezruiz @TurismoAsturias De allí volvemos después de una semana espectacular ,POS
769866755682492418,@lapollacaliente dos horitas más! Aunque me levanté destemplado ,NEU
770994064451891200,Siempre las mejores personas son las que más sufren  #GetWellSoonSelenaFromSpain,NEG
771004104021774336,Lo único malo de Death Note es que dura muy poco. ,NEG
770957114273624065,"@FemiHard_ Hmm no sé qué decirte, mientras no dejes la jaula abierta no pasa nada  Pero se recomienda que salgan un ratito al día +",NEU
770990675080966144,@Sr_Merlusa @Mariiiiaperez @abrilnapilotti como se nota merlu que hace tiemp oque no te junta conmigoooooooo ,NEG
770990366631788544,"No me refiero a vehiculos, me refiero a telefericos para llegar rapido a x zonas de vuestra (esperemos) gran base ",NEU
771017206494822400,mi hermana kylie la vasca como la echo de menos ,NEG
771017151557828608,"No, solo quiero bailarte la medusa loca en privado  @GuiasTacticasES",POS
770987884488826880,@vodafone_es ha aceptado reembolsarme la cobertura marítima de la que no me advirtió en su momento. Estoy contenta. Me parece justo. ,POS
770987552450945028,Ayay quiero grrabar un trocito de Drown con el ukelele porque tiene que quedar preciosa. Pero tengo la voz fatal ,NEG
771008376960589824,bueno bueno bueno voy a hacer el sprite del primer lider de gimnasio de mi fan made ,POS
771015391669784576,"@Antonioortzb @lavuelta @luisangelmate Ojú, que envidia más mala me ha dado!!. Disfruta. Aún me duelen las piernas ¡¡que buena estaba!! ",POS
771014583251271681,"@SonrisaChocolat gracias niñuca es preciosa, te prometo que me has alegrado la tarde con este detalle tan Bello y enternecedor. Mil besos ",POS
771014290006564864,@AGMelendez_ pues si. Pero por lo menos podrían ser actores  puestos a hacer el paripe. Que sean profesionales ,NEG
771014190526005248,"@tenistachanel de aquí haciéndolo ""conservadora"" sale una @50 seguro.  a ver como montamos! Thanks por las ideas!",POS
771014163896340484,"@voicesyntex soy como ese medio demonio que es marginado por los demonios, pero también por los humanos ",NEG
770998456752148481,@Najeraa13 creo que soy la única que pringa trabajando todo el verano y todo septiembre ,NEG
771019313310470144,31 AGOSTO DÍA INTERNACIONAL DE LA SOLIDARIDAD Porque la solidaridad comienza con una sonrisa   ¡Feliz día! https://t.co/XClh0GSjeG,POS
771018869850902528,"Vamos @ArvenLoL, dales duro como tú sabes  #LoLHonor2",NEU
771018763697266688,@miradadelaluna @FinisimaPersona lo vi antes y pensé que era brom si yo fuera mejicano lo construía delante de Tejas  o más. Saludos.,NEG
771018510378082304,"@fredo_gf Hola, lamentamos leer esto  Por favor, danos todos los detalles en cliente@hyundai.es y te atenderemos lo antes posible. Salu2",NEG
771083095655219200,"Terapia de #FirstDates112 si el panorama está así es normal que siga soltera, el problema no soy yo. Me siento mejor ",POS
771082813777047552,Estoy muerto de hambre pero no puedo hacerme la cena todavía porque está mi compañero de piso cenando y no quiero cenar con él ,NEG
771085598140559363,@VAMPYRES_movie @butfilmfestival uno de nuestros festivales favoritos!! Hemos ido dos veces ,POS
771084695488659457,@PortalSB_UDLog @CDLaredo @CyDLeonesa estos por lo menos han visto 4 goles ,NEU
771083795995000833,@angybir @BrujulaOndaCero Gracias! Horarios un poco distintos pero ahí estamos ,POS
771086980373417984,@harleyftprego me gustaría poder ir y abrazarte para que te sientas mejor ,POS
771086488859795456,@Jonbarandica ha sido un acierto muy grande el de anoche ,POS
771077610436718594,"@Ciudadano014 ¡los médicos siempre te dicen cosas horribles, citizen! ",NEG
771088620589608961,@mamiauryner1 espero sobretodo tenerla con mi niño  jajajaja. gracias guapa,POS
771010006837760000,@Omr_dh Tranquilo Omar yo te sigo ahora ,POS
770979606295932928,@Nerea_RMCF93 @OjeraFarlopera_ @aaron_np que guay no? Pobres nosotros simples mortales que no sabemos nada de la vida ,NEG
770985296007659521,Me parece q en esta edicion blogs @iAgua la 4a posicion será la + reñida @hidrojing @jcponline @MarinaArnaldosO https://t.co/8HLHYxOX55,NEU
771010840715755520,@jorgegarzon_  una ruta ideal para disfrutar en familia de los @VallesPasiegos ,POS
771006383735115776,"@wikkedchild lo veo más que jodido, pero la esperanza nunca se pierde. ",NEG
771039402231472129,@tenistachanel por eso lo he puesto en comillas.....  pd la yankee ya tiene el fallo de pelocoño pues? ,NEG
771039343381245952,@_xOshiro Ya no es por bonito o por feo sino porque es un animal con sentimientos tía es horrible ,NEG
771039103697690624,Una etapa se cierra y comienza una nueva aventura ,POS
771002784024031232,"@alastrain El primer tuit nos llego a nosotros, por eso te preguntamos tanto  Que tengas un buen día y buena compra.",POS
771033276257538048,@josebrit sigo sin acostumbrarme a su nueva boca/dientes ,NEG
771037503801397248,"@IgniLefiaSplash Una vez mi prima me besó sin previo aviso. Ese fue mi primer beso, y nunca he vuelto a tener uno ",NEU
771041317803724800,Cuando le mandas a tu profesor algo para corregir y te lo reenvía corregido y está todo mal  solo me queda llorar,NEG
771043016106708992,Estos días me encuentro muy débil... espero que se me pase pronto!!! ,NEG
771042560424943616,Putada lv se me jodió la ruedecita del ratón y bueno ,NEG
771027072047132672,"@Walter_Sobchak1 Por cierto Walter,genial lo d echarle las cenizas al Donie ",POS
771025951866126336,"@livingjacob tu lo tienes facil, vives al lado de madrid ",NEU
771065591079833601,"@senior_Esfera qué va, son tranquilas, nunca logra refutarme nada ",POS
771064143965282304,"Que #Rajoy no logre la #investiduraRajoy NO ES NOTICIA, lo contrario sí... Pero serán becarios los que están en prácticas ",NEG
771064133060026368,@BernaRios9 @gottabebravery_ yo ya estoy arruinada con tanto verano Berni ,NEG
771064025161621508,Primer día de la operación bikini 2017 superado.. I can!  #altafitdonosti #objetivospartan2017,POS
771063610386841600,"No se cuantas veces la abre escuchado, pero no me canso de hacerlo y es que suena tan bien juntos @MisElizaJane https://t.co/KVPc6WiIGU",POS
771044728976642052,"@hollagher Si lo compraste con tarjeta no tienes que hacer nada, si es en efectivo imagino que cualquier FNAC vale. ",NEU
771069415710490630,Se qué razas están entre mis preferencias... pero va a ser muy difícil adoptar alguna de ellas ,NEG
771072149742387202,@quinno_ Bajón + Ed Sheeran llorera asegurada. Me pasa ,NEG
771071912420188161,@Quesadacid muchas gracias Rodrigo por compartir con nosotros su paso por la Feria del Libro de Benidorm. Esperamos que le haya encantado ,POS
771071874772135938,"Más bonito no puede ser Por cierto,me alegro mucho por la mención https://t.co/NAm5mf5Nz1",POS
771024597978345473,@arivero la web que tenías para ver los pokemon que veian tus rastreadores ya no funciona? Que llevo dos días entrando y ya no va ,NEG
771023798971822080,@_Raquel97_ ¡Muchísimas gracias! Ojalá te llegue prontito y lo disfrutes un montón ,POS
771095991181279232,30 años viviendo en #Algeciras y cuando me vengo a vivir a #Sevilla es cuando pasan las cosas divertidas como un #terremoto. ,NEG
771101604305051648,@ElSpeaker La vida nos lleva por caminos inextricables jajaja Me alegro de que te haya molado el programa de hoy ,POS
771100160868880384,¡¡No a las agresiones sexistas durante y después de las Fiestas!!  #Sangüesa,NEG
771100028073086976,@WingedArrow_ @redskyF2 si pero es de Mario joder comprate una propia ,NEG
771099612086140928,Mi corasonsito me pide a gritos Clexa fanfics pero de los bonitos profundos que te dejan llorando ,POS
771099060031856642,@Fourty35 Si mañana sigues malita te dedico una canción. (Mía no ,NEU
771103351073275904,@johanna_196 el sábado unas risas todos juntos... A por otro año más! ,POS
771102795533615105,"@ElSpeaker Es un aspecto poco conocido del Sistema Solar, que probablemente aún haya cosas por descubrir ahí fuera ",POS
771074285423263748,"@javier_depecos Otro para ti Javier, me ha hecho mucha ilusión tu respuesta. Gracias de corazón  feliz noche.",POS
771047490179198976,#HappyJungkookDay #꾹이생일ㅊㅋ Galleta bonita *.* Feliz cumpleaños al mejor maknae del mundo ,POS
771051726694744064,"Chicxs nunca idealicéis demasiado a una persona, que luego os da mg en facebook y rompéis un espejo de la emoción ",NEG
771051145032765440,@GamerXtraX Aun no  No tengo algunas legendarias aun ,NEG
771053662336651264,Tengo tantísimo sueño que cada vez que me levanto y ando me choco con la pared en serio me siento súper gilipollas ,NEG
771057243550801920,"@Dalek_fan qué va  me levanté agotado, de no poder salir de la cama de las pocas fuerzas que tenía",NEG
771057046296879104,"@crisasanz gracias, guapa!! menuda promoción me haces!! eres un sol ",POS
770989071015505920,"@XimoVR @gsus_77 @mediavida5 lo bueno y lo malo, ojo. Que a nosotros fijo que nos quitan alguno. ",NEG
770988960906616832,Se ha ido de mi espalda y no se como ha acabado dejandome en una esquinita de mi propia cama ,NEG
770973163920453632,@Lenavg3 jajajaja si si. Buscaré en Pinterest algo así  gracias,POS
770977393469165568,@noseashetero 10/10 lindo a ver si vuelves a León que se te echa de menos por aquí  quiero abrazarte ✨,POS
770976788222734336,"@aaron_np @OjeraFarlopera_ @Nerea_RMCF93 somos antifas y bebemos agua de pantanos que hizo Franco.... que pena Mira, me meo",NEG
770996737121087492,@oh_gabi genial! Ahora ya mucho mejor que con las tres primeras aún así todavía hay cosas que pulir ,POS
770953218922799104,@agarotadipanema @montano66 Yo solo cité la gran definición que dio de ellos muy pronto el artista Omar Jerez ,POS
770982171142189056,"@aaron_np @OjeraFarlopera_ @livetodie77 @Nerea_RMCF93 no tenemos para cerveza, somos pobres y sucios. No nos dejan entrar al bar ",NEG
771023324348637184,@Putaqueen7 esta la página petada desde hace días ,NEU
771089570691682304,Mingafria harrison. Si por un casual consigues ganar me pagas la noche de hoy. No te meto presión. Tu verás. ,NEU
771093303995600898,@JL_Blanco Gracias por la información. Parece que el olor ha cesado. Ayer pasó lo mismo sobre la misma hora ,NEG
771094133805023233,Hay que respetar las posturas de todo el mundo frente a las situaciones que se le presentan. Por algo no somos todos iguales ,NEU
